step,time,loading,path_conjugate_stress,cauchy_11,cauchy_22,cauchy_33,cauchy_12,cauchy_23,cauchy_13,kirchhoff_11,kirchhoff_22,kirchhoff_33,kirchhoff_12,kirchhoff_23,kirchhoff_13,green_lagrange_11,green_lagrange_22,green_lagrange_33,green_lagrange_12,green_lagrange_23,green_lagrange_13,euler_almansi_11,euler_almansi_22,euler_almansi_33,euler_almansi_12,euler_almansi_23,euler_almansi_13,material_log_11,material_log_22,material_log_33,material_log_12,material_log_23,material_log_13,spatial_log_11,spatial_log_22,spatial_log_33,spatial_log_12,spatial_log_23,spatial_log_13,equivalent_plastic_strain,yield_residual,A_1111,A_1122,A_1212,D_1111,D_1122,D_1212
86,0.215,0.021500000000000002,285.19115611424513,1.3728125365882167,-0.6864062682941082,-0.6864062682941082,285.19115611424513,0.0,0.0,1.3728125365882167,-0.6864062682941082,-0.6864062682941082,285.19115611424513,0.0,0.0,0.0,0.0002311249999999987,0.0,0.010750000000000001,0.0,0.0,0.0,-0.0002311249999999987,0.0,0.010750000000000001,0.0,0.0,-0.00011555359769540803,0.00011555359769540556,0.0,0.010749171878642662,0.0,0.0,0.00011555359769540556,-0.00011555359769540803,0.0,0.010749171878642662,0.0,0.0,0.010359804873878792,5.684341886080802e-14,264228.52494405286,114208.54419826179,1277.2280770320795,264213.3797666963,114206.26259874724,1277.9144833003668
87,0.2175,0.021750000000000002,285.510109050765,1.3761242737115762,-0.6880621368557883,-0.6880621368557883,285.510109050765,0.0,0.0,1.3761242737115762,-0.6880621368557883,-0.6880621368557883,285.510109050765,0.0,0.0,0.0,0.00023653125000000497,0.0,0.010875000000000001,0.0,0.0,0.0,-0.00023653125000000497,0.0,0.010875000000000001,0.0,0.0,-0.00011825630137672741,0.00011825630137678552,0.0,0.010874142655333784,0.0,0.0,0.00011825630137678552,-0.00011825630137672741,0.0,0.010874142655333784,0.0,0.0,0.010501846083881331,-5.684341886080802e-14,264235.69399875286,114205.07700664873,1274.3092555614567,264220.3604052522,114202.76731252715,1274.9973176983176
88,0.22,0.022000000000000002,285.8283331340416,1.3794173756697987,-0.6897086878265711,-0.6897086878265711,285.8283331340416,0.0,0.0,1.3794173756697987,-0.6897086878265711,-0.6897086878265711,285.8283331340416,0.0,0.0,0.0,0.00024199999999996447,0.0,0.011000000000000001,0.0,0.0,0.0,-0.00024199999999996447,0.0,0.011000000000000001,0.0,0.0,-0.00012099024027807034,0.00012099024027803074,0.0,0.010999112752551726,0.0,0.0,0.00012099024027803074,-0.00012099024027807034,0.0,0.010999112752551726,0.0,0.0,0.010643892541347417,5.684341886080802e-14,264242.8328895258,114201.62515596145,1271.3971097092726,264227.3105666552,114199.28729261417,1272.0868183970988
89,0.2225,0.022250000000000002,286.1458300310306,1.3826928424452427,-0.6913464212309504,-0.6913464212309504,286.1458300310306,0.0,0.0,1.3826928424452427,-0.6913464212309504,-0.6913464212309504,286.1458300310306,0.0,0.0,0.0,0.0002475312499999882,0.0,0.011125000000000001,0.0,0.0,0.0,-0.0002475312499999882,0.0,0.011125000000000001,0.0,0.0,-0.00012375541405771061,0.00012375541405770338,0.0,0.011124082162491231,0.0,0.0,0.00012375541405770338,-0.00012375541405771061,0.0,0.011124082162491231,0.0,0.0,0.01078594423426453,1.1368683772161603e-13,264249.9417992485,114198.18855409644,1268.4916260166938,264234.23042874096,114195.82244860043,1269.1829724379231
90,0.225,0.022500000000000003,286.4626014053352,1.3859516060157455,-0.6929758029995432,-0.6929758029995432,286.4626014053352,0.0,0.0,1.3859516060157455,-0.6929758029995432,-0.6929758029995432,286.4626014053352,0.0,0.0,0.0,0.0002531249999999652,0.0,0.011250000000000001,0.0,0.0,0.0,-0.0002531249999999652,0.0,0.011250000000000001,0.0,0.0,-0.0001265518223701628,0.0001265518223701304,0.0,0.011249050877347936,0.0,0.0,0.0001265518223701304,-0.0001265518223701628,0.0,0.011249050877347936,0.0,0.0,0.010928001150645057,-5.684341886080802e-14,264257.0209092953,114194.76710969905,1265.5927909939637,264241.1201681994,114192.37269075209,1266.2857667969581
91,0.2275,0.022750000000000003,286.77864891719787,1.3891945350259844,-0.6945972675213223,-0.6945972675213223,286.77864891719787,0.0,0.0,1.3891945350259844,-0.6945972675213223,-0.6945972675213223,286.77864891719787,0.0,0.0,0.0,0.0002587812500000064,0.0,0.011375000000000001,0.0,0.0,0.0,-0.0002587812500000064,0.0,0.011375000000000001,0.0,0.0,-0.0001293794648659788,0.00012937946486598584,0.0,0.011374018889316866,0.0,0.0,0.00012937946486598584,-0.0001293794648659788,0.0,0.011374018889316866,0.0,0.0,0.011070063278526294,0.0,264264.07039955177,114191.36073215536,1262.7005911242886,264247.97996057087,114188.9379300048,1263.395188391807
92,0.23,0.023000000000000003,287.0939742234925,1.3924224391945155,-0.6962112195889273,-0.6962112195889273,287.0939742234925,0.0,0.0,1.3924224391945155,-0.6962112195889273,-0.6962112195889273,287.0939742234925,0.0,0.0,0.0,0.00026450000000000085,0.0,0.011500000000000002,0.0,0.0,0.0,-0.00026450000000000085,0.0,0.011500000000000002,0.0,0.0,-0.00013223834119179852,0.0001322383411918539,0.0,0.01149898619059359,0.0,0.0,0.0001322383411918539,-0.00013223834119179852,0.0,0.011498986190593589,0.0,0.0,0.011212130605970457,5.684341886080802e-14,264271.09044842585,114187.96933158509,1259.815012867155,264254.80998024053,114185.51807795928,1260.511224086762
93,0.2325,0.023250000000000003,287.4085789777186,1.3956360732397477,-0.6978180366282051,-0.6978180366282051,287.4085789777186,0.0,0.0,1.3956360732397477,-0.6978180366282051,-0.6978180366282051,287.4085789777186,0.0,0.0,0.0,0.0002702812499999485,0.0,0.011625000000000002,0.0,0.0,0.0,-0.0002702812499999485,0.0,0.011625000000000002,0.0,0.0,-0.00013512845099046867,0.0001351284509904148,0.0,0.011623952773373719,0.0,0.0,0.0001351284509904148,-0.00013512845099046867,0.0,0.011623952773373719,0.0,0.0,0.011354203121064685,0.0,264278.0812328622,114184.59281883363,1256.9360426617059,264261.6104004375,114182.11304687652,1257.6338606983318
94,0.23500000000000001,0.023500000000000004,287.7224648299952,1.3988361407744727,-0.6994180703955682,-0.6994180703955682,287.7224648299952,0.0,0.0,1.3988361407744727,-0.6994180703955682,-0.6994180703955682,287.7224648299952,0.0,0.0,0.0,0.00027612499999996043,0.0,0.011750000000000002,0.0,0.0,0.0,-0.00027612499999996043,0.0,0.011750000000000002,0.0,0.0,-0.00013804979390077463,0.00013804979390073295,0.0,0.011748918629853082,0.0,0.0,0.00013804979390073295,-0.00013804979390077463,0.0,0.011748918629853082,0.0,0.0,0.011496280811921037,-1.1368683772161603e-13,264285.0429283551,114181.23110546463,1254.0636669295636,264268.38139323174,114178.72274967315,1254.763084999972
95,0.23750000000000002,0.023750000000000004,288.0356334270562,1.4020232977189944,-0.701011648851165,-0.701011648851165,288.0356334270562,0.0,0.0,1.4020232977189944,-0.701011648851165,-0.701011648851165,288.0356334270562,0.0,0.0,0.0,0.0002820312500000366,0.0,0.011875000000000002,0.0,0.0,0.0,-0.0002820312500000366,0.0,0.011875000000000002,0.0,0.0,-0.00014100236955770813,0.00014100236955774196,0.0,0.011873883752227787,0.0,0.0,0.00014100236955774196,-0.00014100236955770813,0.0,0.011873883752227787,0.0,0.0,0.011638363666676487,5.684341886080802e-14,264291.9757089625,114177.88410375215,1251.1978720778861,264275.12312953407,114175.34709991641,1251.898883726749
96,0.24,0.024,288.3480864122463,1.4051981555325508,-0.7025990777579425,-0.7025990777579425,288.3480864122463,0.0,0.0,1.4051981555325508,-0.7025990777579425,-0.7025990777579425,288.3480864122463,0.0,0.0,0.0,0.00028799999999995496,0.0,0.012,0.0,0.0,0.0,-0.00028799999999995496,0.0,0.012,0.0,0.0,-0.00014398617759232637,0.00014398617759228468,0.0,0.011998848132693937,0.0,0.0,0.00014398617759228468,-0.00014398617759232637,0.0,0.011998848132693939,0.0,0.0,0.011780451673492918,-1.1368683772161603e-13,264298.87974731915,114174.55172667353,1248.3386445020296,264281.8357790959,114171.9860118196,1249.0412435797864
97,0.2425,0.02425,288.65982542551785,1.4083612843129527,-0.7041806421731431,-0.7041806421731431,288.65982542551785,0.0,0.0,1.4083612843129527,-0.7041806421731431,-0.7041806421731431,288.65982542551785,0.0,0.0,0.0,0.0002940312500000486,0.0,0.012125,0.0,0.0,0.0,-0.0002940312500000486,0.0,0.012125,0.0,0.0,-0.00014700121763181243,0.00014700121763185948,0.0,0.012123811763448235,0.0,0.0,0.00014700121763185948,-0.00014700121763181243,0.0,0.012123811763448237,0.0,0.0,0.011922544820557117,-5.684341886080802e-14,264305.7552146516,114171.23388790168,1245.4859705876443,264288.51951050945,114168.63940023708,1246.1901512298123
98,0.245,0.0245,288.9708521034276,1.4115132156809944,-0.7057566078321632,-0.7057566078321632,288.9708521034276,0.0,0.0,1.4115132156809944,-0.7057566078321632,-0.7057566078321632,288.9708521034276,0.0,0.0,0.0,0.00030012499999998443,0.0,0.01225,0.0,0.0,0.0,-0.00030012499999998443,0.0,0.01225,0.0,0.0,-0.00015004748929941242,0.0001500474892994019,0.0,0.012248774636686841,0.0,0.0,0.0001500474892994019,-0.00015004748929941242,0.0,0.01224877463668684,0.0,0.0,0.012064643096080756,5.684341886080802e-14,264312.6022807923,114167.93050179772,1242.639836713468,264295.1744912097,114165.30718065947,1243.345593321288
99,0.2475,0.02475,289.2811680791351,1.4146544451494756,-0.7073272225914071,-0.7073272225914071,289.2811680791351,0.0,0.0,1.4146544451494756,-0.7073272225914071,-0.7073272225914071,289.2811680791351,0.0,0.0,0.0,0.0003062812499999845,0.0,0.012375,0.0,0.0,0.0,-0.0003062812499999845,0.0,0.012375,0.0,0.0,-0.0001531249922145075,0.00015312499221449663,0.0,0.012373736744606866,0.0,0.0,0.00015312499221449663,-0.0001531249922145075,0.0,0.012373736744606864,0.0,0.0,0.01220674648830038,0.0,264319.42111419264,114164.64148340384,1239.8002292532474,264301.80088747607,114161.98926920861,1240.5075564758322
100,0.25,0.025,289.5907749824007,1.4177854349101098,-0.70889271746339,-0.70889271746339,289.5907749824007,0.0,0.0,1.4177854349101098,-0.70889271746339,-0.70889271746339,289.5907749824007,0.0,0.0,0.0,0.00031250000000004885,0.0,0.0125,0.0,0.0,0.0,-0.00031250000000004885,0.0,0.0125,0.0,0.0,-0.00015623372599256943,0.00015623372599261635,0.0,0.012498698079405334,0.0,0.0,0.00015623372599261635,-0.00015623372599256943,0.0,0.012498698079405334,0.0,0.0,0.012348854985477395,-5.684341886080802e-14,264326.2118819392,114161.36674843571,1236.967134577717,264308.39886443556,114158.6855826327,1237.676027295167
101,0.2525,0.02525,289.8996744395851,1.4209066158381534,-0.7104533079024056,-0.7104533079024056,289.8996744395851,0.0,0.0,1.4209066158381534,-0.7104533079024056,-0.7104533079024056,289.8996744395851,0.0,0.0,0.0,0.0003187812499999554,0.0,0.012625,0.0,0.0,0.0,-0.0003187812499999554,0.0,0.012625,0.0,0.0,-0.00015937369024514357,0.00015937369024510435,0.0,0.012623658633278951,0.0,0.0,0.00015937369024510435,-0.00015937369024514357,0.0,0.012623658633278951,0.0,0.0,0.012490968575898043,-1.7053025658242404e-13,264332.97474976577,114158.10621327565,1234.1405390564905,264314.96858606464,114155.3960383013,1234.8509923643905
102,0.255,0.025500000000000002,290.20786807364817,1.424018389681387,-0.712009194857366,-0.712009194857366,290.20786807364817,0.0,0.0,1.424018389681387,-0.712009194857366,-0.712009194857366,290.20786807364817,0.0,0.0,0.0,0.0003251250000000372,0.0,0.012750000000000001,0.0,0.0,0.0,-0.0003251250000000372,0.0,0.012750000000000001,0.0,0.0,-0.00016254488457992632,0.00016254488457996433,0.0,0.012748618398425605,0.0,0.0,0.00016254488457996433,-0.00016254488457992632,0.0,0.012748618398425606,0.0,0.0,0.012633087247873386,-5.684341886080802e-14,264339.70988206915,114154.85979496532,1231.3204290599242,264321.51021519466,114152.12055420046,1232.0324382547801
103,0.2575,0.025750000000000002,290.5153575041491,1.4271211311834067,-0.71356056560004,-0.71356056560004,290.5153575041491,0.0,0.0,1.4271211311834067,-0.71356056560004,-0.71356056560004,290.5153575041491,0.0,0.0,0.0,0.0003315312499999612,0.0,0.012875000000000001,0.0,0.0,0.0,-0.0003315312499999612,0.0,0.012875000000000001,0.0,0.0,-0.00016574730860067537,0.00016574730860063184,0.0,0.012873577367042643,0.0,0.0,0.00016574730860063184,-0.00016574730860067537,0.0,0.012873577367042643,0.0,0.0,0.012775210989739287,0.0,264346.41744192305,114151.62741119889,1228.5067909606441,264328.0239135138,114148.85904892776,1229.2203515262306
104,0.26,0.026000000000000002,290.82214434724665,1.4302151897243263,-0.7151075948538257,-0.7151075948538257,290.82214434724665,0.0,0.0,1.4302151897243263,-0.7151075948538257,-0.7151075948538257,290.82214434724665,0.0,0.0,0.0,0.00033799999999994945,0.0,0.013000000000000001,0.0,0.0,0.0,-0.00033799999999994945,0.0,0.013000000000000001,0.0,0.0,-0.00016898096190725697,0.00016898096190720604,0.0,0.01299853553132761,0.0,0.0,0.00016898096190720604,-0.00016898096190725697,0.0,0.012998535531327612,0.0,0.0,0.012917339789856385,-5.684341886080802e-14,264353.09759109194,114148.40898031581,1225.6996111350163,264334.5098415734,114145.61144168716,1226.4147187298784
105,0.2625,0.026250000000000002,291.12823021570034,1.433300891095646,-0.716650445564499,-0.716650445564499,291.12823021570034,0.0,0.0,1.433300891095646,-0.716650445564499,-0.716650445564499,291.12823021570034,0.0,0.0,0.0,0.00034453125000000195,0.0,0.013125000000000001,0.0,0.0,0.0,-0.00034453125000000195,0.0,0.013125000000000001,0.0,0.0,-0.0001722458440956602,0.00017224584409566025,0.0,0.013123492883478746,0.0,0.0,0.00017224584409566025,-0.0001722458440956602,0.0,0.013123492883478746,0.0,0.0,0.013059473636610064,-5.684341886080802e-14,264359.7504900452,114145.2044212942,1222.8988759648491,264340.96815879183,114142.37765228417,1223.6155264104113
106,0.265,0.026500000000000003,291.43361671887095,1.4363785391758666,-0.7181892695962717,-0.7181892695962717,291.43361671887095,0.0,0.0,1.4363785391758666,-0.7181892695962717,-0.7181892695962717,291.43361671887095,0.0,0.0,0.0,0.0003511250000000077,0.0,0.013250000000000001,0.0,0.0,0.0,-0.0003511250000000077,0.0,0.013250000000000001,0.0,0.0,-0.00017554195475794643,0.00017554195475795516,0.0,0.013248449415694032,0.0,0.0,0.00017554195475795516,-0.00017554195475794643,0.0,0.013248449415694034,0.0,0.0,0.013201612518410436,0.0,264366.37629797094,114142.01365374411,1220.1045718382666,264347.3990234596,114139.15760112094,1220.8227611078587
107,0.2675,0.026750000000000003,291.73830546272217,1.4394484173066595,-0.71972420865333,-0.71972420865333,291.73830546272217,0.0,0.0,1.4394484173066595,-0.71972420865333,-0.71972420865333,291.73830546272217,0.0,0.0,0.0,0.00035778124999996663,0.0,0.013375000000000001,0.0,0.0,0.0,-0.00035778124999996663,0.0,0.013375000000000001,0.0,0.0,-0.00017886929348229973,0.00017886929348226753,0.0,0.013373405120171994,0.0,0.0,0.00017886929348226753,-0.00017886929348229973,0.0,0.013373405120171994,0.0,0.0,0.013343756423692309,0.0,264372.97517279,114138.83659790076,1217.3166851512651,264353.802592745,114135.95120919132,1218.0364093599164
108,0.27,0.027000000000000003,292.04229804982236,1.4425107897197127,-0.7212553948681958,-0.7212553948681958,292.04229804982236,0.0,0.0,1.4425107897197127,-0.7212553948681958,-0.7212553948681958,292.04229804982236,0.0,0.0,0.0,0.00036449999999998983,0.0,0.013500000000000002,0.0,0.0,0.0,-0.00036449999999998983,0.0,0.013500000000000002,0.0,0.0,-0.00018222785985299585,0.00018222785985299092,0.0,0.01349835998911101,0.0,0.0,0.00018222785985299092,-0.00018222785985299585,0.0,0.01349835998911101,0.0,0.0,0.013485905340915157,0.0,264379.5472711697,114135.67317461775,1214.535202308849,264360.1790227004,114132.75839807556,1215.2564577037215
109,0.2725,0.027250000000000003,292.3455960793468,1.4455659028974808,-0.7227829514404004,-0.7227829514404004,292.3455960793468,0.0,0.0,1.4455659028974808,-0.7227829514404004,-0.7227829514404004,292.3455960793468,0.0,0.0,0.0,0.00037128124999996626,0.0,0.013625000000000002,0.0,0.0,0.0,-0.00037128124999996626,0.0,0.013625000000000002,0.0,0.0,-0.00018561765345042513,0.0001856176534503933,0.0,0.01362331401471017,0.0,0.0,0.0001856176534503933,-0.00018561765345042513,0.0,0.01362331401471017,0.0,0.0,0.013628059258563094,5.684341886080802e-14,264386.09274853766,114132.52330536098,1211.7601097259903,264366.52846826724,114129.57908993603,1212.4828926774421
110,0.275,0.027500000000000004,292.64820114707976,1.4486139866176182,-0.7243069933004687,-0.7243069933004687,292.64820114707976,0.0,0.0,1.4486139866176182,-0.7243069933004687,-0.7243069933004687,292.64820114707976,0.0,0.0,0.0,0.00037812500000000693,0.0,0.013750000000000002,0.0,0.0,0.0,-0.00037812500000000693,0.0,0.013750000000000002,0.0,0.0,-0.00018903867385106383,0.00018903867385107134,0.0,0.013748267189168141,0.0,0.0,0.00018903867385107134,-0.00018903867385106383,0.0,0.013748267189168141,0.0,0.0,0.013770218165144843,5.684341886080802e-14,264392.61175909406,114129.38691220192,1208.9913938286918,264372.85108328296,114126.41320751172,1209.7157008220024
111,0.2775,0.027750000000000004,292.9501148454173,1.4516552551813828,-0.7258276275990324,-0.7258276275990324,292.9501148454173,0.0,0.0,1.4516552551813828,-0.7258276275990324,-0.7258276275990324,292.9501148454173,0.0,0.0,0.0,0.0003850312500000008,0.0,0.013875000000000002,0.0,0.0,0.0,-0.0003850312500000008,0.0,0.013875000000000002,0.0,0.0,-0.0001924909206274697,0.00019249092062752373,0.0,0.013873219504684297,0.0,0.0,0.00019249092062752373,-0.0001924909206274697,0.0,0.013873219504684297,0.0,0.0,0.013912382049193702,-5.684341886080802e-14,264399.10445582605,114126.26391781156,1206.2290410548449,264379.1470204874,114123.26067411371,1206.9548686824378
112,0.28,0.028000000000000004,293.2513387633702,1.4546899084924345,-0.7273449542545588,-0.7273449542545588,293.2513387633702,0.0,0.0,1.4546899084924345,-0.7273449542545588,-0.7273449542545588,293.2513387633702,0.0,0.0,0.0,0.00039199999999994795,0.0,0.014000000000000002,0.0,0.0,0.0,-0.00039199999999994795,0.0,0.014000000000000002,0.0,0.0,-0.0001959743933484114,0.00019597439334835982,0.0,0.013998170953457985,0.0,0.0,0.00019597439334835982,-0.0001959743933484114,0.0,0.013998170953457987,0.0,0.0,0.014054550899267512,0.0,264405.57099052076,114123.15424545368,1203.473037855103,264385.4164315291,114120.12141361999,1204.2003828093589
113,0.28250000000000003,0.028250000000000004,293.55187448656653,1.4577181329025277,-0.7288590664596059,-0.7288590664596059,293.55187448656653,0.0,0.0,1.4577181329025277,-0.7288590664596059,-0.7288590664596059,293.55187448656653,0.0,0.0,0.0,0.0003990312499999593,0.0,0.014125000000000002,0.0,0.0,0.0,-0.0003990312499999593,0.0,0.014125000000000002,0.0,0.0,-0.0001994890915786024,0.00019948909157856316,0.0,0.014123121527688808,0.0,0.0,0.00019948909157856316,-0.0001994890915786024,0.0,0.014123121527688808,0.0,0.0,0.014196724703948624,-1.1368683772161603e-13,264412.01151377754,114120.05781897948,1200.723370693915,264391.6594669726,114116.99535047109,1201.452229760354
114,0.28500000000000003,0.028500000000000004,293.8517235972555,1.460740102257813,-0.7303700511289063,-0.7303700511289063,293.8517235972555,0.0,0.0,1.460740102257813,-0.7303700511289063,-0.7303700511289063,293.8517235972555,0.0,0.0,0.0,0.00040612500000003493,0.0,0.014250000000000002,0.0,0.0,0.0,-0.00040612500000003493,0.0,0.014250000000000002,0.0,0.0,-0.0002030350148789668,0.0002030350148790038,0.0,0.014248071219576702,0.0,0.0,0.0002030350148790038,-0.0002030350148789668,0.0,0.014248071219576702,0.0,0.0,0.01433890345184387,5.684341886080802e-14,264418.4261750218,114116.97456282061,1197.9800260498887,264397.8762763044,114113.88240966474,1198.7103961010205
115,0.28750000000000003,0.028750000000000005,294.15088767431064,1.4637559786285468,-0.7318779892975874,-0.7318779892975874,294.15088767431064,0.0,0.0,1.4637559786285468,-0.7318779892975874,-0.7318779892975874,294.15088767431064,0.0,0.0,0.0,0.00041328124999995275,0.0,0.014375000000000002,0.0,0.0,0.0,-0.00041328124999995275,0.0,0.014375000000000002,0.0,0.0,-0.00020661216280649765,0.00020661216280645233,0.0,0.014373020021321748,0.0,0.0,0.00020661216280645233,-0.00020661216280649765,0.0,0.01437302002132175,0.0,0.0,0.014481087131584518,5.684341886080802e-14,264424.81512251665,114113.90440198395,1195.242990416824,264404.06700794137,114110.78251675144,1195.9748684061153
116,0.29,0.028999999999999998,294.4493682932336,1.466765913105888,-0.7333829565446005,-0.7333829565446005,294.4493682932336,0.0,0.0,1.466765913105888,-0.7333829565446005,-0.7333829565446005,294.4493682932336,0.0,0.0,0.0,0.00042050000000004584,0.0,0.014499999999999999,0.0,0.0,0.0,-0.00042050000000004584,0.0,0.014499999999999999,0.0,0.0,-0.00021022053491430155,0.00021022053491434587,0.0,0.01449796792512424,0.0,0.0,0.00021022053491434587,-0.00021022053491430155,0.0,0.014497967925124238,0.0,0.0,0.014623275731826238,0.0,264431.1785033755,114110.84726204522,1192.5122503040911,264410.23180923745,114107.6955978293,1193.2456332606387
117,0.2925,0.029249999999999998,294.7471670261579,1.469770046682447,-0.7348850233412237,-0.7348850233412237,294.7471670261579,0.0,0.0,1.469770046682447,-0.7348850233412237,-0.7348850233412237,294.7471670261579,0.0,0.0,0.0,0.00042778124999998113,0.0,0.014624999999999999,0.0,0.0,0.0,-0.00042778124999998113,0.0,0.014624999999999999,0.0,0.0,-0.0002138601307515765,0.00021386013075155454,0.0,0.014622914923184628,0.0,0.0,0.00021386013075155454,-0.0002138601307515765,0.0,0.014622914923184628,0.0,0.0,0.014765469241249083,5.684341886080802e-14,264437.516463575,114107.80306914363,1189.7877922375774,264416.37082648935,114104.6215795401,1190.5226772609165
118,0.295,0.0295,295.04428544185294,1.4727685107327244,-0.7363842553580173,-0.7363842553580173,295.04428544185294,0.0,0.0,1.4727685107327244,-0.7363842553580173,-0.7363842553580173,295.04428544185294,0.0,0.0,0.0,0.00043512499999998067,0.0,0.01475,0.0,0.0,0.0,-0.00043512499999998067,0.0,0.01475,0.0,0.0,-0.00021753094986363123,0.0002175309498636098,0.0,0.014747861007703705,0.0,0.0,0.0002175309498636098,-0.00021753094986363123,0.0,0.014747861007703705,0.0,0.0,0.014907667648557428,0.0,264443.8291479668,114104.77174997561,1187.0696027598606,264422.4842049473,114101.56038906345,1187.8059870152167
119,0.2975,0.02975,295.34072510572804,1.475761427810822,-0.7378807138887205,-0.7378807138887205,295.34072510572804,0.0,0.0,1.475761427810822,-0.7378807138887205,-0.7378807138887205,295.34072510572804,0.0,0.0,0.0,0.00044253125000004445,0.0,0.014875,0.0,0.0,0.0,-0.00044253125000004445,0.0,0.014875,0.0,0.0,-0.0002212329917918731,0.0002212329917919199,0.0,0.014872806170882314,0.0,0.0,0.0002212329917919199,-0.0002212329917918731,0.0,0.014872806170882314,0.0,0.0,0.015049870942479946,1.1368683772161603e-13,264450.1167002894,114101.75323178948,1184.357668430981,264428.57208881894,114098.51195411306,1185.0955491448624
120,0.3,0.03,295.63648757983697,1.4787489120813244,-0.7393744560406624,-0.7393744560406624,295.63648757983697,0.0,0.0,1.4787489120813244,-0.7393744560406624,-0.7393744560406624,295.63648757983697,0.0,0.0,0.0,0.00044999999999995044,0.0,0.015,0.0,0.0,0.0,-0.00044999999999995044,0.0,0.015,0.0,0.0,-0.0002249662560738264,0.00022496625607377902,0.0,0.014997750404921835,0.0,0.0,0.00022496625607377902,-0.0002249662560738264,0.0,0.014997750404921833,0.0,0.0,0.01519207911176957,0.0,264456.3792631789,114098.7474423801,1181.6519758288778,264434.63462127914,114095.47620293166,1182.3913502849234
121,0.3025,0.03025,295.93157442288197,1.481731070100892,-0.740865535058792,-0.740865535058792,295.93157442288197,0.0,0.0,1.481731070100892,-0.740865535058792,-0.740865535058792,295.93157442288197,0.0,0.0,0.0,0.0004575312500000317,0.0,0.015125,0.0,0.0,0.0,-0.0004575312500000317,0.0,0.015125,0.0,0.0,-0.00022873074224310738,0.0002287307422431429,0.0,0.015122693702023722,0.0,0.0,0.0002287307422431429,-0.00022873074224310738,0.0,0.015122693702023723,0.0,0.0,0.015334292145203453,-5.684341886080802e-14,264462.61697818333,114095.75431008278,1178.9525115498982,264440.6719444769,114092.45306428644,1179.6933770849619
122,0.305,0.0305,296.22598719021875,1.4847080011494578,-0.7423540005580354,-0.7423540005580354,296.22598719021875,0.0,0.0,1.4847080011494578,-0.7423540005580354,-0.7423540005580354,296.22598719021875,0.0,0.0,0.0,0.00046512499999995516,0.0,0.01525,0.0,0.0,0.0,-0.00046512499999995516,0.0,0.01525,0.0,0.0,-0.00023252644982944143,0.0002325264498293983,0.0,0.015247636054389535,0.0,0.0,0.0002325264498293983,-0.00023252644982944143,0.0,0.015247636054389533,0.0,0.0,0.015476510031582924,5.684341886080802e-14,264468.8299857714,114092.7737637684,1176.2592622088996,264446.68419954233,114089.44246746454,1177.0016162094641
123,0.3075,0.03075,296.5197274338604,1.487679797728517,-0.7438398988475642,-0.7438398988475642,296.5197274338604,0.0,0.0,1.487679797728517,-0.7438398988475642,-0.7438398988475642,296.5197274338604,0.0,0.0,0.0,0.0004727812500000539,0.0,0.015375,0.0,0.0,0.0,-0.0004727812500000539,0.0,0.015375,0.0,0.0,-0.00023635337835864914,0.00023635337835870552,0.0,0.015372577454221213,0.0,0.0,0.00023635337835870552,-0.00023635337835864914,0.0,0.015372577454221213,0.0,0.0,0.015618732759733463,-5.684341886080802e-14,264475.01842534455,114089.80573283804,1173.572214440239,264452.67152659554,114086.44434226857,1174.3160543390816
124,0.31,0.031,296.81279670248307,1.490646546093031,-0.7453232730465155,-0.7453232730465155,296.81279670248307,0.0,0.0,1.490646546093031,-0.7453232730465155,-0.7453232730465155,296.81279670248307,0.0,0.0,0.0,0.0004804999999999948,0.0,0.0155,0.0,0.0,0.0,-0.0004804999999999948,0.0,0.0155,0.0,0.0,-0.00024021152735267793,0.00024021152735266866,0.0,0.015497517893720997,0.0,0.0,0.00024021152735266866,-0.00024021152735267793,0.0,0.015497517893720999,0.0,0.0,0.015760960318504644,0.0,264481.1824352487,114086.85014721722,1170.891354897467,264458.63406475325,114083.45861901174,1171.6366781705308
125,0.3125,0.03125,297.10519654142985,1.4936083266833453,-0.7468041633249763,-0.7468041633249763,297.10519654142985,0.0,0.0,1.4936083266833453,-0.7468041633249763,-0.7468041633249763,297.10519654142985,0.0,0.0,0.0,0.00048828125,0.0,0.015625,0.0,0.0,0.0,-0.00048828125,0.0,0.015625,0.0,0.0,-0.00024410089632954628,0.00024410089632954636,0.0,0.01562245736509104,0.0,0.0,0.00024410089632954636,-0.00024410089632954628,0.0,0.01562245736509104,0.0,0.0,0.015903192696770114,-5.684341886080802e-14,264487.3221527848,114083.90693735148,1168.216670254289,264464.57195213693,114080.48522851407,1168.9634744176121
126,0.315,0.0315,297.39692849271637,1.4965652143569557,-0.7482826071868264,-0.7482826071868264,297.39692849271637,0.0,0.0,1.4965652143569557,-0.7482826071868264,-0.7482826071868264,297.39692849271637,0.0,0.0,0.0,0.0004961249999999584,0.0,0.01575,0.0,0.0,0.0,-0.0004961249999999584,0.0,0.01575,0.0,0.0,-0.0002480214848034111,0.00024802148480337,0.0,0.015747395860534176,0.0,0.0,0.00024802148480337,-0.0002480214848034111,0.0,0.015747395860534173,0.0,0.0,0.016045429883427536,5.684341886080802e-14,264493.4377142191,114080.97603420043,1165.5481472041574,264470.48532588064,114077.52410209706,1166.2964298113477
